all_star_id,player_id,player,team,season,lg,replaced,all_star
Tiny Archibald1976,architi01,Tiny Archibald,West,1976,NBA,FALSE,Yes
Rick Barry1976,barryri01,Rick Barry,West,1976,NBA,FALSE,Yes
Fred Brown1976,brownfr01,Fred Brown,West,1976,NBA,FALSE,Yes
Bob Dandridge1976,dandrbo01,Bob Dandridge,West,1976,NBA,FALSE,Yes
Curtis Rowe1976,rowecu01,Curtis Rowe,West,1976,NBA,FALSE,Yes
Phil Smith1976,smithph01,Phil Smith,West,1976,NBA,FALSE,Yes
Norm Van Lier1976,vanlino01,Norm Van Lier,West,1976,NBA,FALSE,Yes
Scott Wedman1976,wedmasc01,Scott Wedman,West,1976,NBA,FALSE,Yes
Jamaal Wilkes1976,wilkeja01,Jamaal Wilkes,West,1976,NBA,FALSE,Yes
Brian Winters1976,wintebr01,Brian Winters,West,1976,NBA,FALSE,Yes
Marvin Barnes1975,barnema01,Marvin Barnes,East,1975,ABA,FALSE,Yes
Louie Dampier1975,dampilo01,Louie Dampier,East,1975,ABA,FALSE,Yes
Julius Erving1975,ervinju01,Julius Erving,East,1975,ABA,FALSE,Yes
Artis Gilmore1975,gilmoar01,Artis Gilmore,East,1975,ABA,FALSE,Yes
Dan Issel1975,isselda01,Dan Issel,East,1975,ABA,FALSE,Yes
Stew Johnson1975,johnsst01,Stew Johnson,East,1975,ABA,FALSE,Yes
Larry Kenon1975,kenonla01,Larry Kenon,East,1975,ABA,FALSE,Yes
Freddie Lewis1975,lewisfr02,Freddie Lewis,East,1975,ABA,FALSE,Yes
Billy Paultz1975,paultbi01,Billy Paultz,East,1975,ABA,FALSE,Yes
Brian Taylor1975,taylobr01,Brian Taylor,East,1975,ABA,FALSE,Yes
Dave Twardzik1975,twardda01,Dave Twardzik,East,1975,ABA,FALSE,Yes
Ron Boone1975,boonero01,Ron Boone,West,1975,ABA,FALSE,Yes
Mack Calvin1975,calvima01,Mack Calvin,West,1975,ABA,FALSE,Yes
George Gervin1975,gervige01,George Gervin,West,1975,ABA,FALSE,Yes
Mike Green1975,greenmi01,Mike Green,West,1975,ABA,FALSE,Yes
Caldwell Jones1975,jonesca01,Caldwell Jones,West,1975,ABA,FALSE,Yes
Moses Malone1975,malonmo01,Moses Malone,West,1975,ABA,FALSE,Yes
George McGinnis1975,mcginge01,George McGinnis,West,1975,ABA,FALSE,Yes
Swen ter1975,tersw01,Swen ter,West,1975,ABA,FALSE,Yes
James Silas1975,silasja01,James Silas,West,1975,ABA,FALSE,Yes
Ralph Simpson1975,simpsra01,Ralph Simpson,West,1975,ABA,FALSE,Yes
Phil Chenier1975,cheniph01,Phil Chenier,East,1975,NBA,FALSE,Yes
Dave Cowens1975,cowenda01,Dave Cowens,East,1975,NBA,FALSE,Yes
Walt Frazier1975,fraziwa01,Walt Frazier,East,1975,NBA,FALSE,Yes
John Havlicek1975,havlijo01,John Havlicek,East,1975,NBA,FALSE,Yes
Elvin Hayes1975,hayesel01,Elvin Hayes,East,1975,NBA,FALSE,Yes
Bob McAdoo1975,mcadobo01,Bob McAdoo,East,1975,NBA,FALSE,Yes
Steve Mix1975,mixst01,Steve Mix,East,1975,NBA,FALSE,Yes
Earl Monroe1975,monroea01,Earl Monroe,East,1975,NBA,FALSE,Yes
Paul Silas1975,silaspa01,Paul Silas,East,1975,NBA,FALSE,Yes
Rudy Tomjanovich1975,tomjaru01,Rudy Tomjanovich,East,1975,NBA,FALSE,Yes
Wes Unseld1975,unselwe01,Wes Unseld,East,1975,NBA,FALSE,Yes
Jo Jo White1975,whitejo01,Jo Jo White,East,1975,NBA,FALSE,Yes
Kareem Abdul-Jabbar1975,abdulka01,Kareem Abdul-Jabbar,West,1975,NBA,FALSE,Yes
Tiny Archibald1975,architi01,Tiny Archibald,West,1975,NBA,FALSE,Yes
Rick Barry1975,barryri01,Rick Barry,West,1975,NBA,FALSE,Yes
Dave Bing1975,bingda01,Dave Bing,West,1975,NBA,FALSE,Yes
Bob Dandridge1975,dandrbo01,Bob Dandridge,West,1975,NBA,FALSE,Yes
Gail Goodrich1975,goodrga01,Gail Goodrich,West,1975,NBA,FALSE,Yes
Spencer Haywood1975,haywosp01,Spencer Haywood,West,1975,NBA,FALSE,Yes
Sam Lacey1975,laceysa01,Sam Lacey,West,1975,NBA,FALSE,Yes
Bob Lanier1975,laniebo01,Bob Lanier,West,1975,NBA,FALSE,Yes
Jim Price1975,priceji01,Jim Price,West,1975,NBA,FALSE,Yes
Charlie Scott1975,scottch01,Charlie Scott,West,1975,NBA,FALSE,Yes
Sidney Wicks1975,wickssi01,Sidney Wicks,West,1975,NBA,FALSE,Yes
Mack Calvin1974,calvima01,Mack Calvin,East,1974,ABA,FALSE,Yes
Louie Dampier1974,dampilo01,Louie Dampier,East,1974,ABA,FALSE,Yes
Jim Eakins1974,eakinji01,Jim Eakins,East,1974,ABA,FALSE,Yes
Julius Erving1974,ervinju01,Julius Erving,East,1974,ABA,FALSE,Yes
George Gervin1974,gervige01,George Gervin,East,1974,ABA,FALSE,Yes
Artis Gilmore1974,gilmoar01,Artis Gilmore,East,1974,ABA,FALSE,Yes
Dan Issel1974,isselda01,Dan Issel,East,1974,ABA,FALSE,Yes
Larry Kenon1974,kenonla01,Larry Kenon,East,1974,ABA,FALSE,Yes
Ted McClain1974,mcclate01,Ted McClain,East,1974,ABA,FALSE,Yes
Billy Paultz1974,paultbi01,Billy Paultz,East,1974,ABA,TRUE,Yes
George Thompson1974,thompge01,George Thompson,East,1974,ABA,FALSE,Yes
Ron Boone1974,boonero01,Ron Boone,West,1974,ABA,FALSE,Yes
Mel Daniels1974,danieme01,Mel Daniels,West,1974,ABA,FALSE,Yes
Warren Jabali1974,jabalwa01,Warren Jabali,West,1974,ABA,FALSE,Yes
Stew Johnson1974,johnsst01,Stew Johnson,West,1974,ABA,FALSE,Yes
Jimmy Jones1974,jonesji01,Jimmy Jones,West,1974,ABA,FALSE,Yes
Rich Jones1974,jonesri01,Rich Jones,West,1974,ABA,FALSE,Yes
George McGinnis1974,mcginge01,George McGinnis,West,1974,ABA,FALSE,Yes
Swen ter1974,tersw01,Swen ter,West,1974,ABA,FALSE,Yes
Ralph Simpson1974,simpsra01,Ralph Simpson,West,1974,ABA,FALSE,Yes
Willie Wise1974,wisewi01,Willie Wise,West,1974,ABA,FALSE,Yes
Austin Carr1974,carrau01,Austin Carr,East,1974,NBA,FALSE,Yes
Phil Chenier1974,cheniph01,Phil Chenier,East,1974,NBA,FALSE,Yes
Dave Cowens1974,cowenda01,Dave Cowens,East,1974,NBA,FALSE,Yes
Dave DeBusschere1974,debusda01,Dave DeBusschere,East,1974,NBA,FALSE,Yes
Walt Frazier1974,fraziwa01,Walt Frazier,East,1974,NBA,FALSE,Yes
John Havlicek1974,havlijo01,John Havlicek,East,1974,NBA,FALSE,Yes
Elvin Hayes1974,hayesel01,Elvin Hayes,East,1974,NBA,FALSE,Yes
Lou Hudson1974,hudsolo01,Lou Hudson,East,1974,NBA,FALSE,Yes
Pete Maravich1974,maravpe01,Pete Maravich,East,1974,NBA,FALSE,Yes
Bob McAdoo1974,mcadobo01,Bob McAdoo,East,1974,NBA,FALSE,Yes
Rudy Tomjanovich1974,tomjaru01,Rudy Tomjanovich,East,1974,NBA,FALSE,Yes
Jo Jo White1974,whitejo01,Jo Jo White,East,1974,NBA,FALSE,Yes
Kareem Abdul-Jabbar1974,abdulka01,Kareem Abdul-Jabbar,West,1974,NBA,FALSE,Yes
Rick Barry1974,barryri01,Rick Barry,West,1974,NBA,FALSE,Yes
Dave Bing1974,bingda01,Dave Bing,West,1974,NBA,FALSE,Yes
Gail Goodrich1974,goodrga01,Gail Goodrich,West,1974,NBA,FALSE,Yes
Spencer Haywood1974,haywosp01,Spencer Haywood,West,1974,NBA,FALSE,Yes
Bob Lanier1974,laniebo01,Bob Lanier,West,1974,NBA,FALSE,Yes
Geoff Petrie1974,petrige01,Geoff Petrie,West,1974,NBA,FALSE,Yes
Charlie Scott1974,scottch01,Charlie Scott,West,1974,NBA,TRUE,Yes
te Thurmond1974,thurm01,te Thurmond,West,1974,NBA,FALSE,Yes
Norm Van Lier1974,vanlino01,Norm Van Lier,West,1974,NBA,FALSE,Yes
Chet Walker1974,walkech01,Chet Walker,West,1974,NBA,FALSE,Yes
Jerry West1974,westje01,Jerry West,West,1974,NBA,TRUE,Yes
Sidney Wicks1974,wickssi01,Sidney Wicks,West,1974,NBA,FALSE,Yes
Joe Caldwell1973,caldwjo01,Joe Caldwell,East,1973,ABA,FALSE,Yes
Mack Calvin1973,calvima01,Mack Calvin,East,1973,ABA,FALSE,Yes
Billy Cunningham1973,cunnibi01,Billy Cunningham,East,1973,ABA,FALSE,Yes
Louie Dampier1973,dampilo01,Louie Dampier,East,1973,ABA,FALSE,Yes
Julius Erving1973,ervinju01,Julius Erving,East,1973,ABA,FALSE,Yes
Artis Gilmore1973,gilmoar01,Artis Gilmore,East,1973,ABA,FALSE,Yes
Dan Issel1973,isselda01,Dan Issel,East,1973,ABA,FALSE,Yes
Bill Melchionni1973,melchbi01,Bill Melchionni,East,1973,ABA,FALSE,Yes
Billy Paultz1973,paultbi01,Billy Paultz,East,1973,ABA,FALSE,Yes
George Thompson1973,thompge01,George Thompson,East,1973,ABA,FALSE,Yes
Zelmo Beaty1973,beatyze01,Zelmo Beaty,West,1973,ABA,FALSE,Yes
Mel Daniels1973,danieme01,Mel Daniels,West,1973,ABA,FALSE,Yes
Warren Jabali1973,jabalwa01,Warren Jabali,West,1973,ABA,FALSE,Yes
Stew Johnson1973,johnsst01,Stew Johnson,West,1973,ABA,FALSE,Yes
Jimmy Jones1973,jonesji01,Jimmy Jones,West,1973,ABA,FALSE,Yes
Rich Jones1973,jonesri01,Rich Jones,West,1973,ABA,FALSE,Yes
George McGinnis1973,mcginge01,George McGinnis,West,1973,ABA,FALSE,Yes
Ralph Simpson1973,simpsra01,Ralph Simpson,West,1973,ABA,FALSE,Yes
Chuck Williams1973,willich02,Chuck Williams,West,1973,ABA,FALSE,Yes
Willie Wise1973,wisewi01,Willie Wise,West,1973,ABA,FALSE,Yes
John Block1973,blockjo01,John Block,East,1973,NBA,FALSE,Yes
Bill Bradley1973,bradlbi01,Bill Bradley,East,1973,NBA,FALSE,Yes
Dave Cowens1973,cowenda01,Dave Cowens,East,1973,NBA,FALSE,Yes
Dave DeBusschere1973,debusda01,Dave DeBusschere,East,1973,NBA,FALSE,Yes
Walt Frazier1973,fraziwa01,Walt Frazier,East,1973,NBA,FALSE,Yes
John Havlicek1973,havlijo01,John Havlicek,East,1973,NBA,FALSE,Yes
Elvin Hayes1973,hayesel01,Elvin Hayes,East,1973,NBA,FALSE,Yes
Lou Hudson1973,hudsolo01,Lou Hudson,East,1973,NBA,FALSE,Yes
Bob Kauffman1973,kauffbo01,Bob Kauffman,East,1973,NBA,FALSE,Yes
Pete Maravich1973,maravpe01,Pete Maravich,East,1973,NBA,FALSE,Yes
Jack Marin1973,marinja01,Jack Marin,East,1973,NBA,FALSE,Yes
Wes Unseld1973,unselwe01,Wes Unseld,East,1973,NBA,FALSE,Yes
Jo Jo White1973,whitejo01,Jo Jo White,East,1973,NBA,FALSE,Yes
Lenny Wilkens1973,wilkele01,Lenny Wilkens,East,1973,NBA,FALSE,Yes
Kareem Abdul-Jabbar1973,abdulka01,Kareem Abdul-Jabbar,West,1973,NBA,TRUE,Yes
Tiny Archibald1973,architi01,Tiny Archibald,West,1973,NBA,FALSE,Yes
Rick Barry1973,barryri01,Rick Barry,West,1973,NBA,TRUE,Yes
Dave Bing1973,bingda01,Dave Bing,West,1973,NBA,FALSE,Yes
Wilt Chamberlain1973,chambwi01,Wilt Chamberlain,West,1973,NBA,FALSE,Yes
Bob Dandridge1973,dandrbo01,Bob Dandridge,West,1973,NBA,FALSE,Yes
Gail Goodrich1973,goodrga01,Gail Goodrich,West,1973,NBA,FALSE,Yes
Connie Hawkins1973,hawkico01,Connie Hawkins,West,1973,NBA,TRUE,Yes
Spencer Haywood1973,haywosp01,Spencer Haywood,West,1973,NBA,FALSE,Yes
Bob Lanier1973,laniebo01,Bob Lanier,West,1973,NBA,FALSE,Yes
Bob Love1973,lovebo01,Bob Love,West,1973,NBA,TRUE,Yes
Charlie Scott1973,scottch01,Charlie Scott,West,1973,NBA,FALSE,Yes
te Thurmond1973,thurm01,te Thurmond,West,1973,NBA,FALSE,Yes
Chet Walker1973,walkech01,Chet Walker,West,1973,NBA,FALSE,Yes
Jerry West1973,westje01,Jerry West,West,1973,NBA,FALSE,Yes
Sidney Wicks1973,wickssi01,Sidney Wicks,West,1973,NBA,FALSE,Yes
Rick Barry1972,barryri01,Rick Barry,East,1972,ABA,FALSE,Yes
John Brisker1972,briskjo01,John Brisker,East,1972,ABA,FALSE,Yes
Mack Calvin1972,calvima01,Mack Calvin,East,1972,ABA,FALSE,Yes
Louie Dampier1972,dampilo01,Louie Dampier,East,1972,ABA,FALSE,Yes
Julius Erving1972,ervinju01,Julius Erving,East,1972,ABA,FALSE,Yes
Artis Gilmore1972,gilmoar01,Artis Gilmore,East,1972,ABA,FALSE,Yes
Dan Issel1972,isselda01,Dan Issel,East,1972,ABA,FALSE,Yes
Warren Jabali1972,jabalwa01,Warren Jabali,East,1972,ABA,FALSE,Yes
Jim McDaniels1972,mcdanji01,Jim McDaniels,East,1972,ABA,FALSE,Yes
Bill Melchionni1972,melchbi01,Bill Melchionni,East,1972,ABA,FALSE,Yes
Charlie Scott1972,scottch01,Charlie Scott,East,1972,ABA,FALSE,Yes
George Thompson1972,thompge01,George Thompson,East,1972,ABA,FALSE,Yes
Zelmo Beaty1972,beatyze01,Zelmo Beaty,West,1972,ABA,FALSE,Yes
Art Becker1972,beckear01,Art Becker,West,1972,ABA,FALSE,Yes
Roger Brown1972,brownro01,Roger Brown,West,1972,ABA,FALSE,Yes
Glen Combs1972,combsgl01,Glen Combs,West,1972,ABA,FALSE,Yes
Mel Daniels1972,danieme01,Mel Daniels,West,1972,ABA,FALSE,Yes
Donnie Freeman1972,freemdo01,Donnie Freeman,West,1972,ABA,FALSE,Yes
Steve Jones1972,jonesst01,Steve Jones,West,1972,ABA,FALSE,Yes
Wil Jones1972,joneswi02,Wil Jones,West,1972,ABA,FALSE,Yes
Wendell Ladner1972,ladnewe01,Wendell Ladner,West,1972,ABA,FALSE,Yes
Freddie Lewis1972,lewisfr02,Freddie Lewis,West,1972,ABA,FALSE,Yes
Ralph Simpson1972,simpsra01,Ralph Simpson,West,1972,ABA,FALSE,Yes
