team_id,season,league,team,abbreviation,playoffs,games,minutes_played,fg_per_100_poss,fga_per_100_poss,fg_percent,made_3_per_100poss,attempted_3p_per_100poss,three_point_percent,made_2p_per_100poss,attempted_2p_per_100poss,two_point_percent,ft_per_100poss,fta_per_100poss,ft_percent,orb_per_100poss,drb_per_100poss,trb_per_100poss,ast_per_100poss,stl_per_100poss,blk_per_100poss,tov_per_100poss,pf_per_100poss,pts_per_100poss
DET1988,1988,NBA,Detroit Pistons,DET,TRUE,82,19780,42.7,86.6,0.493,0.7,2.5,0.287,42,84.1,0.499,24.4,32.2,0.757,14.6,30.6,45.2,24.8,7.3,4.9,16.6,24.1,110.5
GSW1988,1988,NBA,Golden State Warriors,GSW,FALSE,82,19780,41.4,88.4,0.468,1.1,3.7,0.292,40.3,84.7,0.475,20.9,26.3,0.796,13.6,26.9,40.5,23.9,8.8,3.4,16.7,25.7,104.7
HOU1988,1988,NBA,Houston Rockets,HOU,TRUE,82,19680,41.5,88.1,0.471,0.8,3.5,0.237,40.7,84.6,0.481,23.2,29.8,0.78,14.8,30.3,45.2,23.2,8.5,6,16.4,22.3,107.1
IND1988,1988,NBA,Indiana Pacers,IND,FALSE,82,19705,42.7,88.9,0.48,2,6,0.336,40.7,82.9,0.491,19.2,24.6,0.78,13.4,30.5,43.9,24.6,7.7,4.3,16.4,25.3,106.6
LAC1988,1988,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,38.3,86.5,0.443,0.9,3.8,0.249,37.4,82.7,0.452,19.8,27.7,0.713,14.3,28.2,42.6,22.7,8.7,6.2,18.4,22.9,97.4
LAL1988,1988,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,43.7,86.6,0.505,1.7,5.8,0.297,42,80.7,0.52,23.9,30.3,0.789,13.1,30.5,43.6,28.7,8.2,4.9,16.1,21,113.1
MIL1988,1988,NBA,Milwaukee Bucks,MIL,TRUE,82,19780,41.9,88,0.475,1.7,5.1,0.324,40.2,82.9,0.485,22.8,29.4,0.775,13.9,29,42.9,27.3,8.3,4.7,15.9,24.7,108.2
NJN1988,1988,NBA,New Jersey Nets,NJN,FALSE,82,19780,39.5,84.4,0.468,1.7,5.6,0.301,37.8,78.8,0.48,20.7,28.4,0.729,13.2,27.8,41.1,22.1,8.9,4.7,18.5,25.1,101.4
NYK1988,1988,NBA,New York Knicks,NYK,TRUE,82,19805,41.1,88.5,0.465,2.2,6.9,0.316,38.9,81.5,0.478,21.4,28.2,0.759,15.7,26.8,42.6,24.6,9.7,5.4,18.6,28.9,105.9
PHI1988,1988,NBA,Philadelphia 76ers,PHI,FALSE,82,19905,40.4,85.2,0.474,1.9,5.9,0.323,38.4,79.3,0.485,26.2,34.3,0.764,15.3,29,44.3,23.8,8.4,5.8,18,23.4,108.8
PHO1988,1988,NBA,Phoenix Suns,PHO,FALSE,82,19730,42.7,87.8,0.486,1.4,4.3,0.331,41.3,83.5,0.494,20.2,26.4,0.764,13.4,28.6,42,28,8.1,4.2,17,24.6,107
POR1988,1988,NBA,Portland Trail Blazers,POR,TRUE,82,19730,43,87.6,0.491,1.4,4.5,0.308,41.6,83.1,0.501,24.4,31.7,0.77,14.7,29.3,43.9,27.1,8.5,4.1,15.9,24.6,111.8
SAC1988,1988,NBA,Sacramento Kings,SAC,FALSE,82,19780,41.6,88.2,0.471,1.7,5.4,0.32,39.8,82.8,0.481,21.6,27.9,0.772,14.8,29.6,44.4,25.4,7,5.9,17.5,22.8,106.5
SAS1988,1988,NBA,San Antonio Spurs,SAS,TRUE,82,19805,43,87.8,0.49,1.5,4.8,0.323,41.5,83,0.5,20.5,28,0.733,13.7,27.1,40.9,27.2,8.6,5.4,16.5,23.1,108.2
SEA1988,1988,NBA,Seattle SuperSonics,SEA,TRUE,82,19855,42.7,89.8,0.476,2.7,7.7,0.346,40.1,82.1,0.488,22,29.5,0.748,15.8,27.9,43.7,25.9,9.3,5.4,16.6,28.7,110.2
UTA1988,1988,NBA,Utah Jazz,UTA,TRUE,82,19705,41.8,85.1,0.491,1.5,4.8,0.319,40.2,80.2,0.502,21.6,28.8,0.75,12.8,30.6,43.4,28.9,9.2,7.5,17.8,23.8,106.8
WSB1988,1988,NBA,Washington Bullets,WSB,TRUE,82,19880,41.3,88.1,0.468,0.4,1.7,0.21,40.9,86.5,0.473,23.6,30.5,0.773,15.1,28.3,43.4,23.1,8.6,6.2,17,23.6,106.5
ATL1987,1987,NBA,Atlanta Hawks,ATL,TRUE,82,19730,42.9,89.1,0.481,1.7,5.3,0.318,41.2,83.8,0.491,25.2,33.2,0.759,16.9,30.9,47.8,25.9,8.7,6.4,16,26.9,112.6
BOS1987,1987,NBA,Boston Celtics,BOS,TRUE,82,19805,44.8,86.6,0.517,2.5,6.9,0.366,42.2,79.7,0.53,21.4,26.5,0.808,11.5,31.8,43.2,29.7,6.9,6.5,16,21,113.5
CHI1987,1987,NBA,Chicago Bulls,CHI,TRUE,82,19830,42.7,90.4,0.473,1,3.8,0.261,41.7,86.6,0.482,22.2,28.5,0.778,15.8,30.3,46.1,27.1,8.6,5.5,15.9,24.3,108.6
CLE1987,1987,NBA,Cleveland Cavaliers,CLE,FALSE,82,19755,40.2,85.4,0.47,1,4.1,0.24,39.2,81.4,0.482,21.3,30.6,0.697,15.1,29,44.1,22.9,8.1,6.7,19.4,22.2,102.6
DAL1987,1987,NBA,Dallas Mavericks,DAL,TRUE,82,19880,43.2,88.6,0.487,2.8,7.8,0.354,40.4,80.7,0.5,25.8,32.6,0.791,14.6,30,44.6,24.2,8.3,5.1,14.5,22.5,114.9
DEN1987,1987,NBA,Denver Nuggets,DEN,TRUE,82,19780,42.8,90.9,0.471,1.2,4.5,0.271,41.6,86.4,0.481,22.6,29.3,0.769,14.8,27.1,41.8,26.5,8.6,4.8,13.9,25,109.3
DET1987,1987,NBA,Detroit Pistons,DET,TRUE,82,19830,42.4,86.7,0.49,0.5,2,0.231,42,84.7,0.496,23.8,31.2,0.765,14.9,31.7,46.6,24.2,7.7,5.2,17,24.9,109.2
GSW1987,1987,NBA,Golden State Warriors,GSW,TRUE,82,19905,42.1,87.9,0.479,1.4,4.3,0.319,40.7,83.6,0.487,23.4,29.9,0.78,14.1,27.9,42,24.7,8.5,3.8,16.1,25.3,108.9
HOU1987,1987,NBA,Houston Rockets,HOU,TRUE,82,19780,42.1,88.2,0.477,1.1,3.9,0.275,41,84.3,0.487,21.2,28.6,0.741,14.5,30.1,44.6,27.1,7.9,6.7,16.8,24,106.5
IND1987,1987,NBA,Indiana Pacers,IND,TRUE,82,19930,42.1,89.2,0.472,1.1,3.9,0.297,40.9,85.4,0.479,20.7,26.4,0.782,13.8,30,43.8,26.4,8.5,3.8,15.5,25.5,106
LAC1987,1987,NBA,Los Angeles Clippers,LAC,FALSE,82,19780,39.1,86.7,0.452,0.9,4.1,0.224,38.2,82.5,0.463,22.1,29.7,0.742,14.5,25.3,39.8,23.3,8.9,5.1,17.6,23.7,101.2
LAL1987,1987,NBA,Los Angeles Lakers,LAL,TRUE,82,19730,44.8,86.8,0.516,2,5.4,0.367,42.8,81.4,0.526,24.1,30.5,0.789,13.5,30.1,43.6,29.1,8.7,5.8,16.3,22.2,115.6
MIL1987,1987,NBA,Milwaukee Bucks,MIL,TRUE,82,19780,41.8,88.1,0.475,2.2,6.9,0.323,39.6,81.2,0.488,23.6,30.8,0.766,13.5,28.1,41.6,24.7,10.2,4.8,15.2,26.4,109.5
NJN1987,1987,NBA,New Jersey Nets,NJN,FALSE,82,19855,40.1,84.1,0.476,1.7,5.3,0.323,38.3,78.7,0.487,23.7,30.9,0.767,13.9,28.6,42.5,23.6,7.6,4.7,19.2,27.9,105.6
NYK1987,1987,NBA,New York Knicks,NYK,FALSE,82,19780,41,86.5,0.474,1.5,4.6,0.333,39.4,81.9,0.482,21.2,29.1,0.73,13.6,26.6,40.3,23.9,8.7,4.9,17.5,25,104.8
PHI1987,1987,NBA,Philadelphia 76ers,PHI,TRUE,82,19880,41.4,84.3,0.491,1.1,4.2,0.259,40.3,80.1,0.503,24.5,32.5,0.753,14.6,28.9,43.5,24.1,9.5,6.7,18.8,22,108.3
PHO1987,1987,NBA,Phoenix Suns,PHO,FALSE,82,19855,42.4,85.2,0.497,0.7,3,0.242,41.6,82.2,0.506,22.5,29.6,0.76,13.2,28,41.2,27.9,8.3,4.7,17.8,24.3,108
POR1987,1987,NBA,Portland Trail Blazers,POR,TRUE,82,19805,42.1,83.6,0.504,1.1,3.9,0.289,41,79.7,0.514,26.2,33.8,0.775,13.6,27.8,41.5,27.2,8.9,4.5,17.8,24,111.5
SAC1987,1987,NBA,Sacramento Kings,SAC,FALSE,82,19780,42.2,88.8,0.475,0.9,3.7,0.251,41.2,85.1,0.485,23.6,29.7,0.796,15.3,29.2,44.6,26.2,6.1,4.8,16.8,24,108.9
SAS1987,1987,NBA,San Antonio Spurs,SAS,FALSE,82,19805,42.1,88.9,0.474,1.4,4.8,0.29,40.7,84.1,0.484,20.3,27.3,0.742,15.3,28,43.3,26.5,9.4,3.9,16.8,23,105.9
SEA1987,1987,NBA,Seattle SuperSonics,SEA,TRUE,82,19855,42.7,88.5,0.482,2.3,6.8,0.335,40.4,81.7,0.494,23.1,30.5,0.758,16.3,28.4,44.7,25.9,8.4,5.3,17.9,26.4,110.7
UTA1987,1987,NBA,Utah Jazz,UTA,TRUE,82,19755,41,88.5,0.464,1.6,5.3,0.31,39.4,83.2,0.474,20.4,28.1,0.726,14.1,28.9,43,26.4,9.8,7.4,16.5,24,104.1
WSB1987,1987,NBA,Washington Bullets,WSB,TRUE,82,19705,40.8,89.9,0.454,0.5,2.7,0.197,40.3,87.3,0.461,23.5,30.8,0.765,15.9,28.1,44,21.3,9.2,8.3,15.8,21.6,105.7
ATL1986,1986,NBA,Atlanta Hawks,ATL,TRUE,82,19805,41.8,85.2,0.49,0.4,2,0.199,41.4,83.2,0.497,24,32.8,0.732,15.1,29.1,44.3,24.5,8.9,5.3,18,26.3,107.9
BOS1986,1986,NBA,Boston Celtics,BOS,TRUE,82,19855,44.4,87.3,0.508,1.6,4.7,0.351,42.8,82.6,0.517,21.3,26.9,0.794,12.6,32.9,45.5,28.5,7.7,6.1,16.2,21,111.8
CHI1986,1986,NBA,Chicago Bulls,CHI,TRUE,82,19855,42.1,87.6,0.481,1.1,3.8,0.278,41.1,83.7,0.49,23.3,30.3,0.769,15.5,27.6,43.1,24.3,7.4,4.8,17.4,26.2,108.6
CLE1986,1986,NBA,Cleveland Cavaliers,CLE,FALSE,82,19780,41.5,86.4,0.48,1.6,4.7,0.338,40,81.8,0.489,20.9,27.8,0.752,13,29.3,42.3,24.6,7.5,5.2,16.8,27.1,105.5
DAL1986,1986,NBA,Dallas Mavericks,DAL,TRUE,82,19805,43.1,86,0.501,1.7,5.3,0.316,41.4,80.7,0.513,24.3,31.3,0.776,12.6,29.1,41.7,25,7.2,4.4,15.3,20.6,112.1
DEN1986,1986,NBA,Denver Nuggets,DEN,TRUE,82,19755,42.2,89.6,0.471,0.8,3.5,0.233,41.4,86.1,0.48,22,27.5,0.798,13.9,26.4,40.3,24.4,9.4,4.8,15.2,24.6,107.1
DET1986,1986,NBA,Detroit Pistons,DET,TRUE,82,19780,43.7,90.3,0.484,0.6,2.1,0.302,43.1,88.1,0.489,21,26.8,0.783,14.9,28.7,43.5,27,8.6,4,15.6,24.5,109
GSW1986,1986,NBA,Golden State Warriors,GSW,FALSE,82,19780,42.5,88.1,0.482,1,3.2,0.313,41.5,84.9,0.489,22.3,29.3,0.76,14.8,27.3,42.1,23.5,8.7,4.1,16.3,23.7,108.3
HOU1986,1986,NBA,Houston Rockets,HOU,TRUE,82,19755,44.1,90,0.49,1,3.6,0.274,43.1,86.4,0.499,20.8,28.6,0.73,15.4,28.6,44,27.2,8.7,6.5,16.1,23.4,110.1
IND1986,1986,NBA,Indiana Pacers,IND,FALSE,82,19755,41.4,86.1,0.481,0.3,1.7,0.161,41.2,84.4,0.488,19.4,26.3,0.739,13.7,31.5,45.2,26,7.9,4.6,18.2,25.7,102.6
LAC1986,1986,NBA,Los Angeles Clippers,LAC,FALSE,82,19755,40.1,84.8,0.473,0.8,2.7,0.279,39.3,82.1,0.479,24.5,31.7,0.77,13.7,26.7,40.4,23.3,8.2,5.9,17.8,22.8,105.4
LAL1986,1986,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,45.2,86.5,0.522,1.6,4.8,0.337,43.5,81.7,0.533,21.3,27.4,0.778,13,30.1,43.1,28.7,8.2,4.9,17.3,23.9,113.3
MIL1986,1986,NBA,Milwaukee Bucks,MIL,TRUE,82,19805,42.7,86.8,0.493,1.5,4.5,0.327,41.3,82.2,0.502,24.5,32.1,0.764,14.1,28.7,42.8,25.6,9.6,5.5,16.2,26.2,111.4
NJN1986,1986,NBA,New Jersey Nets,NJN,TRUE,82,19805,41.6,85.6,0.486,0.5,2.5,0.201,41.1,83.1,0.495,21.2,28.1,0.755,13.9,29.1,43,25,8.8,4,18.5,25,105
NYK1986,1986,NBA,New York Knicks,NYK,FALSE,82,19805,39.8,86.5,0.46,1,2.9,0.343,38.8,83.5,0.465,18.9,27.5,0.686,13.3,26.7,40,23.1,8.8,3.8,17.7,27.2,99.5
PHI1986,1986,NBA,Philadelphia 76ers,PHI,TRUE,82,19905,41.2,84.7,0.487,0.6,2.7,0.228,40.6,82,0.495,25.6,33.7,0.758,15.9,28.5,44.4,24.2,10.3,5.9,19.1,21.6,108.6
PHO1986,1986,NBA,Phoenix Suns,PHO,FALSE,82,19805,40.7,80.9,0.503,0.4,2.1,0.208,40.2,78.8,0.511,22.5,31,0.726,12,28.3,40.3,26.3,8.9,4.4,20.4,26.1,104.3
POR1986,1986,NBA,Portland Trail Blazers,POR,TRUE,82,19855,41.8,84.2,0.496,0.9,3.2,0.269,40.9,81.1,0.505,24.8,32.4,0.765,13.3,26.8,40.1,25.2,9.9,4.1,17.7,25.5,109.2
SAC1986,1986,NBA,Sacramento Kings,SAC,TRUE,82,19780,42.1,85.9,0.49,0.4,1.6,0.224,41.7,84.3,0.495,21.6,27.8,0.778,13.5,28.3,41.8,27.4,7.2,4.6,18.2,25.4,106.2
SAS1986,1986,NBA,San Antonio Spurs,SAS,TRUE,82,19805,42,82.9,0.506,0.5,2.3,0.235,41.4,80.6,0.514,22,29.5,0.746,12.5,28.2,40.6,26.4,9.3,4.6,19,24.7,106.5
SEA1986,1986,NBA,Seattle SuperSonics,SEA,FALSE,82,19930,41.2,87.3,0.472,1,3.7,0.263,40.2,83.5,0.482,22.4,28.8,0.779,14.2,27.9,42,24.4,9.2,3.6,17.7,26.8,105.9
UTA1986,1986,NBA,Utah Jazz,UTA,TRUE,82,19780,40.6,83.2,0.488,0.4,2,0.207,40.2,81.2,0.494,22.7,31.6,0.716,12.5,29.1,41.7,25.8,8.4,7.8,17.8,23.9,104.2
WSB1986,1986,NBA,Washington Bullets,WSB,TRUE,82,19855,40.4,87.2,0.463,1.4,5,0.284,39,82.2,0.474,20.8,27.9,0.745,13,29.7,42.7,21.3,7.6,8.7,16.4,21.9,103
ATL1985,1985,NBA,Atlanta Hawks,ATL,FALSE,82,19855,41.7,86.2,0.484,0.9,2.8,0.311,40.8,83.4,0.49,21.6,28.7,0.752,14.1,28.4,42.5,24.3,8.1,6.6,17.9,24.8,105.9
BOS1985,1985,NBA,Boston Celtics,BOS,TRUE,82,19705,44.6,87.8,0.508,1.3,3.7,0.356,43.3,84.1,0.515,22.3,27.7,0.806,13.4,31.5,44.9,27.4,7.7,5,16,21.4,112.8
CHI1985,1985,NBA,Chicago Bulls,CHI,TRUE,82,19805,42.1,84.3,0.5,0.4,2,0.18,41.8,82.3,0.507,24.2,30.8,0.784,13.1,28.9,41.9,24.3,7.6,5.7,17.8,25.3,108.7
CLE1985,1985,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,41.3,87.7,0.471,1.1,4,0.287,40.2,83.7,0.48,22.2,29.7,0.749,14.3,29.1,43.4,25,7.4,5.6,16.5,25.9,106
DAL1985,1985,NBA,Dallas Mavericks,DAL,TRUE,82,19855,43.5,89,0.489,1.9,5.4,0.343,41.7,83.6,0.498,22.6,28.4,0.793,13.4,28.7,42.1,26.3,7,4.1,14.5,22,111.5
DEN1985,1985,NBA,Denver Nuggets,DEN,TRUE,82,19830,43.6,89.7,0.486,0.8,2.6,0.311,42.8,87,0.491,22.7,28.9,0.785,15,25.9,40.9,25.5,10.1,4.8,15.5,24.2,110.7
DET1985,1985,NBA,Detroit Pistons,DET,TRUE,82,19830,44.3,92.2,0.48,0.5,2.3,0.226,43.7,89.9,0.487,20.6,26.1,0.788,16.2,29.2,45.4,26.5,8,4.6,15.5,23.9,109.6
GSW1985,1985,NBA,Golden State Warriors,GSW,FALSE,82,19855,41,88.5,0.463,1.3,4.6,0.282,39.6,83.8,0.473,22.8,29.6,0.768,15.5,25,40.6,20.6,9.4,3.3,17.1,25,106
HOU1985,1985,NBA,Houston Rockets,HOU,TRUE,82,19830,44.4,88.1,0.504,0.5,2.2,0.22,43.9,85.9,0.511,18.7,26.8,0.699,15.7,28.4,44,26.5,8.1,7.1,19,24.1,107.9
IND1985,1985,NBA,Indiana Pacers,IND,FALSE,82,19780,40.3,84.6,0.476,0.3,1.8,0.194,39.9,82.8,0.482,21.6,29.1,0.744,13.8,30.3,44.1,22.5,7.2,4.2,18.7,25.8,102.5
KCK1985,1985,NBA,Kansas City Kings,KCK,FALSE,82,19755,42.6,84.6,0.504,0.7,2.8,0.265,41.9,81.9,0.512,23.5,30.2,0.779,13.6,27.1,40.7,27.2,7.7,3.5,18.5,25.2,109.5
LAC1985,1985,NBA,Los Angeles Clippers,LAC,FALSE,82,19730,42.5,85.8,0.495,0.7,2.3,0.298,41.8,83.5,0.501,20.2,26.6,0.758,14,29.3,43.3,23.3,6.4,6,19.1,22.2,105.8
LAL1985,1985,NBA,Los Angeles Lakers,LAL,TRUE,82,19755,46.5,85.4,0.545,1.1,3.5,0.305,45.5,81.9,0.555,20,26.3,0.763,12.5,30,42.5,30.3,8.2,5.7,18.1,22.7,114.1
MIL1985,1985,NBA,Milwaukee Bucks,MIL,TRUE,82,19805,43.3,88.2,0.491,1.1,3.6,0.303,42.2,84.6,0.499,22.8,30.1,0.757,15.3,28.6,43.9,26.3,8.4,5.9,16.8,27.2,110.5
NJN1985,1985,NBA,New Jersey Nets,NJN,TRUE,82,19755,43.8,89.5,0.49,0.6,2.7,0.232,43.2,86.8,0.498,19.6,26.9,0.729,14.8,28,42.8,26,9.3,5,16.3,24.2,107.9
NYK1985,1985,NBA,New York Knicks,NYK,FALSE,82,19830,41.8,86.4,0.484,0.6,2.4,0.258,41.2,84,0.49,20.8,28.6,0.726,13.6,25.6,39.1,24.3,9.2,3.2,17.7,29.2,104.9
PHI1985,1985,NBA,Philadelphia 76ers,PHI,TRUE,82,19805,41.4,84,0.492,0.7,2.7,0.263,40.7,81.3,0.5,27.8,34.7,0.803,15.6,28.4,44,24,9.8,6.4,18.9,23.7,111.3
PHO1985,1985,NBA,Phoenix Suns,PHO,TRUE,82,19805,41.5,84.5,0.491,1,3.6,0.283,40.4,80.8,0.5,20.8,27,0.771,12.1,28.7,40.8,27.6,8.6,4.1,18.7,24,104.7
POR1985,1985,NBA,Portland Trail Blazers,POR,TRUE,82,19880,43.2,86,0.503,0.6,2.4,0.252,42.6,83.6,0.51,23.3,31.1,0.751,14,26.8,40.8,25.9,9.6,6,17.3,22.8,110.4
SAS1985,1985,NBA,San Antonio Spurs,SAS,TRUE,82,19780,43.2,84.1,0.513,0.6,2.4,0.272,42.5,81.7,0.52,22.9,30,0.763,13.2,28.8,42,27,8.8,5.2,18,25.4,109.9
SEA1985,1985,NBA,Seattle SuperSonics,SEA,FALSE,82,19705,40.2,84.8,0.474,0.6,2.3,0.243,39.7,82.5,0.481,21.8,28.3,0.771,12.5,28.1,40.6,26.8,8,4.2,18.3,24.2,102.8
UTA1985,1985,NBA,Utah Jazz,UTA,TRUE,82,19755,40.2,84.4,0.476,1.2,3.5,0.336,39,80.8,0.482,21.7,28.1,0.772,12.5,29.5,42,24.8,8.2,8.1,18.2,22.7,103.3
WSB1985,1985,NBA,Washington Bullets,WSB,TRUE,82,19855,42.6,89,0.479,1.3,4.8,0.274,41.3,84.2,0.49,17.8,24,0.743,12.2,28.9,41.1,25.2,8.5,4.7,15.5,22.5,104.3
ATL1984,1984,NBA,Atlanta Hawks,ATL,TRUE,82,19855,41,86.3,0.474,0.3,1.3,0.217,40.7,85,0.478,23.3,30.6,0.761,14.1,28.3,42.4,23.2,7.9,7.1,16.9,26.5,105.5
BOS1984,1984,NBA,Boston Celtics,BOS,TRUE,82,19955,43.6,87.2,0.5,0.7,2.8,0.24,42.9,84.5,0.508,23,29,0.792,14,30.6,44.6,25.6,8.1,5.2,17.1,23.5,110.9
CHI1984,1984,NBA,Chicago Bulls,CHI,FALSE,82,19980,39.8,84,0.474,0.2,1.4,0.171,39.6,82.5,0.479,22.5,30.2,0.746,13.7,27.7,41.4,25.2,8.3,5.5,19,26.4,102.4
CLE1984,1984,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,41.7,89.8,0.465,0.5,2,0.262,41.2,87.8,0.47,20.1,27,0.743,15.1,29.7,44.7,24,7.8,4.7,16.5,27.4,104.1
DAL1984,1984,NBA,Dallas Mavericks,DAL,TRUE,82,19955,44,87.9,0.5,0.5,2.2,0.228,43.5,85.7,0.507,21.6,28.6,0.755,13.2,27.5,40.8,26.3,7,4.4,15.8,23.2,110
DEN1984,1984,NBA,Denver Nuggets,DEN,TRUE,82,19805,43.2,87.6,0.493,0.8,2.8,0.302,42.3,84.8,0.499,24.1,29.5,0.818,12.4,26.8,39.2,27.2,7.8,3.9,14.7,25,111.3
DET1984,1984,NBA,Detroit Pistons,DET,TRUE,82,19905,44.1,91.9,0.48,0.4,1.6,0.227,43.7,90.2,0.485,22.9,29.6,0.775,16.6,28.3,44.8,26.2,8.1,4.8,15.2,25.3,111.5
GSW1984,1984,NBA,Golden State Warriors,GSW,FALSE,82,19830,41.2,88.3,0.467,0.6,2.6,0.243,40.6,85.6,0.474,22.4,30.2,0.743,16.3,25.4,41.7,21.5,9.7,4.1,17.8,24.7,105.5
HOU1984,1984,NBA,Houston Rockets,HOU,FALSE,82,19755,43.3,87.4,0.495,0.3,1.8,0.195,42.9,85.6,0.501,18.4,24.8,0.74,13.9,28.8,42.7,25.6,7.2,6,18.1,26.9,105.3
IND1984,1984,NBA,Indiana Pacers,IND,FALSE,82,19780,41,84.7,0.483,0.6,2.5,0.232,40.4,82.2,0.491,19.3,25.2,0.766,11.9,28.5,40.4,25.8,9.9,4.7,18.1,24.5,101.8
KCK1984,1984,NBA,Kansas City Kings,KCK,TRUE,82,19755,41.5,85.4,0.486,0.6,2.2,0.275,40.9,83.1,0.492,22.9,29.5,0.777,13.5,26.8,40.4,26.3,8.4,4.5,17.8,26,106.5
LAL1984,1984,NBA,Los Angeles Lakers,LAL,TRUE,82,19780,45.1,84.8,0.532,0.7,2.6,0.257,44.4,82.2,0.54,20,26.6,0.754,12.8,29.2,42.1,28.7,8.5,5.6,18.5,24,110.9
MIL1984,1984,NBA,Milwaukee Bucks,MIL,TRUE,82,19905,42.7,86.7,0.492,0.7,2.9,0.254,42,83.8,0.501,21.7,29.3,0.74,14.1,29.7,43.8,26.3,8,6.1,17.6,27,107.8
NJN1984,1984,NBA,New Jersey Nets,NJN,TRUE,82,19805,42.5,85.4,0.498,0.6,2.7,0.211,41.9,82.6,0.507,20.5,29.3,0.7,14.4,27.2,41.6,25.3,9.6,5.9,18.9,26.4,106.1
NYK1984,1984,NBA,New York Knicks,NYK,TRUE,82,19855,41.3,83.5,0.495,0.6,2,0.285,40.8,81.4,0.5,23.7,30.6,0.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,107
PHI1984,1984,NBA,Philadelphia 76ers,PHI,TRUE,82,19955,40.9,82.5,0.495,0.4,1.3,0.271,40.5,81.3,0.499,24.7,32.7,0.754,14.3,28.8,43,24.5,9.7,7.9,19.7,24.6,106.8
PHO1984,1984,NBA,Phoenix Suns,PHO,TRUE,82,19780,44,86.4,0.509,0.9,3.5,0.254,43.1,82.9,0.52,20,26.4,0.759,12.8,27.5,40.2,26.5,8.3,4.6,17.4,25.7,108.9
POR1984,1984,NBA,Portland Trail Blazers,POR,TRUE,82,19805,43.5,86.2,0.505,0.3,1.5,0.194,43.2,84.6,0.511,23.8,31.6,0.754,15,26.3,41.3,25,9.8,4.8,17.8,25.6,111.2
SAS1984,1984,NBA,San Antonio Spurs,SAS,FALSE,82,19980,44.1,87.1,0.506,0.9,3,0.3,43.2,84.1,0.514,22.2,29.4,0.755,13.9,28.5,42.4,26.6,7.7,5.5,16.3,24.2,111.2
SDC1984,1984,NBA,San Diego Clippers,SDC,FALSE,82,19730,43.7,88.1,0.496,0.3,1.5,0.188,43.4,86.6,0.502,21.5,29.2,0.736,15.7,28.7,44.4,23.8,6.8,4.6,18.2,24.3,109.2
SEA1984,1984,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,42.1,86.2,0.488,0.3,1.7,0.193,41.8,84.5,0.494,23.3,29.9,0.78,12.9,28.4,41.3,27.2,7.7,4.3,16.6,22.9,107.9
UTA1984,1984,NBA,Utah Jazz,UTA,TRUE,82,19780,41.7,83.7,0.498,1.2,3.7,0.319,40.5,80.1,0.506,24.5,31.3,0.781,12.7,29.2,41.8,25.8,8,7,17.5,22.9,109
WSB1984,1984,NBA,Washington Bullets,WSB,TRUE,82,19905,41.4,85.5,0.484,0.9,3.5,0.252,40.5,82,0.494,20.6,27.2,0.756,12.7,29.5,42.2,27.1,6.9,4,17.9,24.6,104.2
ATL1983,1983,NBA,Atlanta Hawks,ATL,TRUE,82,19780,41.1,87.6,0.469,0.6,2.3,0.239,40.6,85.3,0.475,19.5,25.9,0.751,14,29.8,43.8,23.9,7,8.2,17.5,24.8,102.2
BOS1983,1983,NBA,Boston Celtics,BOS,TRUE,82,19830,43.2,87.8,0.492,0.5,2.2,0.21,42.7,85.6,0.499,20.1,27.3,0.737,14.8,29.5,44.3,25.8,9.2,6.1,17.9,24,106.9
CHI1983,1983,NBA,Chicago Bulls,CHI,FALSE,82,19905,40.2,83.8,0.48,0.5,2.4,0.215,39.7,81.4,0.487,22.5,30.6,0.737,14.4,28.7,43.1,23.7,7.6,4.5,19.8,24.9,103.4
CLE1983,1983,NBA,Cleveland Cavaliers,CLE,FALSE,82,19755,40.5,87.1,0.465,0.4,1.5,0.25,40.1,85.6,0.469,17.8,24.7,0.721,14.6,30.1,44.7,21.6,7.7,3.6,19.1,27.8,99.2
DAL1983,1983,NBA,Dallas Mavericks,DAL,FALSE,82,19730,43.5,89.4,0.487,0.5,2.2,0.232,43,87.2,0.493,21.9,29.1,0.752,15.3,28.2,43.5,26.4,6.5,4.1,16,24.5,109.4
DEN1983,1983,NBA,Denver Nuggets,DEN,TRUE,82,19730,42.9,86.8,0.494,0.3,1.4,0.19,42.6,85.4,0.499,23.6,29.3,0.808,13.2,27.4,40.6,25.4,8.6,3.8,16.2,22.7,109.7
DET1983,1983,NBA,Detroit Pistons,DET,FALSE,82,19880,41.3,86.7,0.477,0.8,3.1,0.265,40.5,83.6,0.484,21.9,29.5,0.742,15,28.3,43.2,24,7.7,6.5,17.8,24.2,105.4
GSW1983,1983,NBA,Golden State Warriors,GSW,FALSE,82,19780,42.3,87.6,0.483,0.4,1.7,0.227,41.9,85.8,0.488,18.9,25.6,0.737,14.9,26.6,41.6,22.9,10,5,18.7,24.9,103.9
